session_id;answered_at;attempt_order;italian_word;clue_language;clue;user_answer;is_correct;error_type;error_type_tr;similarity_score;confused_with;task_attempt_number;is_first_try_correct;source_file
20260802_152050;2026-08-02 15:23:25;11;Anche se;Türkçe;Olsa bile / Her ne kadar;anche se;True;correct;Doğru;1.0;;1;True;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:23:31;12;Spiegare;Türkçe;Açıklamak;spiegare;True;correct;Doğru;1.0;;1;True;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:23:33;13;Dai;İngilizce;Come on / Go on;dai;True;correct;Doğru;1.0;;1;True;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:25:13;14;Aggiungere;İngilizce;To add;aggiungere;True;correct;Doğru;1.0;;1;True;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:25:16;15;Dire;İngilizce;To say / To tell;dire;True;correct;Doğru;1.0;;1;True;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:25:23;16;Anche se;İngilizce;Even if / Although;anche se;True;correct;Doğru;1.0;;1;True;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:25:29;17;Puoi farmi;Türkçe;Bana … yapabilir misin;puoi farmi;True;correct;Doğru;1.0;;1;True;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:25:33;18;Fino;İngilizce;Until / Up to / As far as;fino;True;correct;Doğru;1.0;;1;True;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:25:36;19;Semplice;Türkçe;Basit / Sade;semplice;True;correct;Doğru;1.0;;1;True;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:27:14;20;Dai;Türkçe;Haydi / Hadi ama;dai;True;correct;Doğru;1.0;;1;True;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:27:21;21;Sperare;Türkçe;Ummak / Ümit etmek;sperare;True;correct;Doğru;1.0;;1;True;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:27:26;22;Ovviamente;Türkçe;Açıkçası / Elbette;ovviamente;True;correct;Doğru;1.0;;1;True;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:27:29;23;Sensazione;İngilizce;Feeling / Sensation;sentire;False;unknown_or_semantic_error;Bilinmeyen veya anlamsal hata;0.588;;1;False;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:27:38;24;Sensazione;Türkçe;His / Duygu / İzlenim;sensazione;True;correct;Doğru;1.0;;1;True;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:27:50;25;Non riesco;Türkçe;Başaramıyorum / Yapamıyorum;non capire;False;unknown_or_semantic_error;Bilinmeyen veya anlamsal hata;0.5;;1;False;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:27:54;26;Non riesco;İngilizce;I can’t manage / Im unable;;False;no_recall;Hatırlayamama / boş cevap;0.0;;1;False;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:27:58;27;Quanto;İngilizce;How much / How many / As much as;quanto;True;correct;Doğru;1.0;;1;True;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:28:03;28;Non riesco;Türkçe;Başaramıyorum / Yapamıyorum;non riesco;True;correct;Doğru;1.0;;2;False;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:28:09;29;Aggiungere;Türkçe;Eklemek;aggiungere;True;correct;Doğru;1.0;;1;True;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:28:15;30;Sensazione;İngilizce;Feeling / Sensation;sensazione;True;correct;Doğru;1.0;;2;False;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:28:20;31;Non riesco;İngilizce;I can’t manage / Im unable;non riesco;True;correct;Doğru;1.0;;2;False;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:28:27;32;Quindi;Türkçe;Bu yüzden / dolayısıyla / O halde;quindi;True;correct;Doğru;1.0;;1;True;02.08.2026_15.20.50_attempts.csv
20260802_152050;2026-08-02 15:28:31;33;Spiegare;İngilizce;To explain;spiegare;True;correct;Doğru;1.0;;1;True;02.08.2026_15.20.50_attempts.csv
20260802_160735;2026-08-02 16:07:40;1;Aggiungere;İngilizce;To add;aggiungere;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:07:45;2;Non riesco;Türkçe;Başaramıyorum / Yapamıyorum;non riesco;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:07:49;3;Non riesco;İngilizce;I can’t manage / Im unable;non riesco;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:07:54;4;Ovviamente;İngilizce;Obviously / Of course;ovviamente;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:07:57;5;Dire;Türkçe;Söylemek / Demek;dire;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:08:02;6;Aggiungere;Türkçe;Eklemek;aggiungere;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:08:09;7;Puoi farmi;İngilizce;Can you make/do … for me;puoi farmi;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:08:14;8;Quindi;Türkçe;Bu yüzden / dolayısıyla / O halde;quindi;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:08:22;9;Sensazione;Türkçe;His / Duygu / İzlenim;sensazione;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:08:26;10;Quanto;Türkçe;Ne kadar / Kaç tane;quanto;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:08:29;11;Spiegare;Türkçe;Açıklamak;spiegare;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:08:34;12;Spiegare;İngilizce;To explain;spiegare;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:08:38;13;Sperare;İngilizce;To hope;sperare;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:08:45;14;Scorsa;Türkçe;Geçen / Önceki;scorsa;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:08:49;15;Semplice;Türkçe;Basit / Sade;semplimente;False;unknown_or_semantic_error;Bilinmeyen veya anlamsal hata;0.737;;1;False;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:08:55;16;Anche se;İngilizce;Even if / Although;anche se;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:09:00;17;Sensazione;İngilizce;Feeling / Sensation;sensazione;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:09:04;18;Ovviamente;Türkçe;Açıkçası / Elbette;ovviamente;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:09:25;19;Dai;Türkçe;Haydi / Hadi ama;dai;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:09:28;20;Dire;İngilizce;To say / To tell;dire;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:09:31;21;Scorsa;İngilizce;Last / Previous;scorsa;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:09:36;22;Quanto;İngilizce;How much / How many / As much as;quanto;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:09:42;23;Sperare;Türkçe;Ummak / Ümit etmek;sperare;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:09:47;24;Semplice;Türkçe;Basit / Sade;semplice;True;correct;Doğru;1.0;;2;False;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:09:51;25;Dai;İngilizce;Come on / Go on;dai;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:09:55;26;Quindi;İngilizce;So / Therefore / Then;quindi;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:10:01;27;Puoi farmi;Türkçe;Bana … yapabilir misin;puoi farmi;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:10:06;28;Semplice;İngilizce;Simple / Easy;semplice;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:10:09;29;Fino;Türkçe;-e kadar / -a kadar;fino;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:10:15;30;Anche se;Türkçe;Olsa bile / Her ne kadar;anche se;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_160735;2026-08-02 16:10:19;31;Fino;İngilizce;Until / Up to / As far as;fino;True;correct;Doğru;1.0;;1;True;02.08.2026_16.07.35_attempts.csv
20260802_161046;2026-08-02 16:15:09;1;Scorsa;İngilizce;Last / Previous;scorsa;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:15:46;2;Quindi;Türkçe;Bu yüzden / dolayısıyla / O halde;quindi;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:16:15;3;Quanto;Türkçe;Ne kadar / Kaç tane;quanto;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:17:22;4;Ovviamente;Türkçe;Açıkçası / Elbette;ovviamente;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:18:00;5;Dai;İngilizce;Come on / Go on;dai;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:18:07;6;Fino;Türkçe;-e kadar / -a kadar;fino;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:18:11;7;Anche se;İngilizce;Even if / Although;anche se;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:18:28;8;Semplice;İngilizce;Simple / Easy;semplice;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:19:49;9;Semplice;Türkçe;Basit / Sade;semplice;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:19:52;10;Quanto;İngilizce;How much / How many / As much as;quanto;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:19:57;11;Sperare;Türkçe;Ummak / Ümit etmek;sperare;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:20:00;12;Quindi;İngilizce;So / Therefore / Then;quindi;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:20:05;13;Sensazione;İngilizce;Feeling / Sensation;sensazione;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:21:47;14;Spiegare;İngilizce;To explain;spiegare;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:21:50;15;Dai;Türkçe;Haydi / Hadi ama;dai;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:21:56;16;Aggiungere;İngilizce;To add;aggiungere;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:22:02;17;Puoi farmi;İngilizce;Can you make/do … for me;puoi farmi;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:22:05;18;Ovviamente;İngilizce;Obviously / Of course;ovviamente;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:22:15;19;Anche se;Türkçe;Olsa bile / Her ne kadar;anche se;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:22:18;20;Spiegare;Türkçe;Açıklamak;spiegare;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:22:23;21;Aggiungere;Türkçe;Eklemek;aggiungere;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:22:27;22;Non riesco;Türkçe;Başaramıyorum / Yapamıyorum;non riesco;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:22:30;23;Sperare;İngilizce;To hope;sperare;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:22:34;24;Scorsa;Türkçe;Geçen / Önceki;scorsa;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:22:39;25;Sensazione;Türkçe;His / Duygu / İzlenim;sensazione;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:22:44;26;Non riesco;İngilizce;I can’t manage / Im unable;non riesco;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:22:49;27;Puoi farmi;Türkçe;Bana … yapabilir misin;puoi farmi;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:22:54;28;Fino;İngilizce;Until / Up to / As far as;fino;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:22:57;29;Dire;Türkçe;Söylemek / Demek;dire;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
20260802_161046;2026-08-02 16:23:00;30;Dire;İngilizce;To say / To tell;dire;True;correct;Doğru;1.0;;1;True;02.08.2026_16.10.46_attempts.csv
